order Id,order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ORD17364,2024-10-20,2024-10-25,CUST928,Collin Moran,Corporate,PROD18157,Stapler,Office Supplies,North,California,North Kyle,2,1947,0,3894.0,2699.24,1194.76,Credit Card,Returned,"Rosales, Brooks and Moran",pdixon@yates-stout.com,26,No,0
ORD17365,2024-06-18,2024-06-22,CUST656,Jonathan Bryant,Consumer,PROD19475,Pen,Office Supplies,East,Mississippi,North Kevin,4,961,15,3267.4,1640.81,1626.59,UPI,Delivered,"Bryant, Stewart and Peterson",pattersonmark@peterson.info,25,No,0
ORD17366,2026-02-20,2026-02-27,CUST728,James Romero,Corporate,PROD12460,Calculater,Office Supplies,South,Indiana,Thomastown,3,779,15,1986.45,1084.57,901.88,UPI,Delivered,Mckay-Arroyo,nicholas57@silva-jordan.biz,7,Yes,25
ORD17367,2025-06-05,2025-06-10,CUST171,Randall Gonzalez,Consumer,PROD19463,Juice Pack,Grocery,South,Vermont,South Mary,5,744,20,2976.0,2574.2,401.8,UPI,Delivered,Patrick PLC,ramirezjamie@martin-smith.com,21,No,0
ORD17368,2025-05-31,2025-06-07,CUST665,Amanda Gutierrez,Consumer,PROD14017,Dining Table,Furniture,West,Mississippi,West Danielfort,5,5597,25,20988.75,11451.85,9536.9,Net Banking,Cancelled,Perkins Inc,rrose@horn.com,28,No,0
ORD17369,2025-01-13,2025-01-18,CUST518,Julie Ramirez,Corporate,PROD15505,Notebook,Office Supplies,West,Oklahoma,East Gina,4,1339,5,5088.2,2563.69,2524.51,Cash,Cancelled,Johnson-Marsh,samanthawashington@escobar.com,14,No,0
ORD17370,2024-05-04,2024-05-05,CUST709,Pamela Carroll,Consumer,PROD15431,Stapler,Office Supplies,South,Wyoming,East Charlesmouth,5,177,10,796.5,340.61,455.89,Net Banking,Returned,Reyes-Nichols,landerson@fleming-oconnell.biz,21,No,0
ORD17371,2025-09-30,2025-10-06,CUST326,Vanessa Anderson,Corporate,PROD17060,Notebook,Office Supplies,North,Louisiana,Ericshire,10,784,0,7840.0,3990.6,3849.4,Credit Card,Delivered,Lewis Group,edwardswayne@rhodes-kline.com,8,Yes,23
ORD17372,2025-01-20,2025-01-23,CUST996,Seth Williams,Corporate,PROD13333,Pen,Office Supplies,North,Texas,New Nathan,2,622,15,1057.4,637.49,419.91,Net Banking,Delivered,"Castro, Cox and Lopez",nicholas85@bailey.net,28,No,0
ORD17373,2025-08-02,2025-08-04,CUST333,Derrick Spears,Home Office,PROD13689,Stapler,Office Supplies,South,South Dakota,Coleland,3,1908,5,5437.8,2586.02,2851.78,Cash,Delivered,Gonzalez Ltd,twilliams@campbell-riley.com,46,No,0
ORD17374,2025-03-14,2025-03-16,CUST285,Danielle Caldwell,Home Office,PROD14153,Keyboard,Electronics,North,Nebraska,New Mary,8,22621,0,180968.0,161052.95,19915.05,Cash,Returned,Sheppard-Ruiz,kimberly08@parker.com,41,No,0
ORD17375,2025-02-02,2025-02-08,CUST564,Ronald Harris,Consumer,PROD19228,Sugar,Grocery,North,Oregon,South Jasonburgh,9,739,25,4988.25,4232.77,755.48,Cash,Pending,Washington Ltd,vhicks@cherry-peterson.com,45,No,0
ORD17376,2025-06-07,2025-06-13,CUST870,Mrs. Kimberly Gonzalez,Home Office,PROD15706,Dining Table,Furniture,North,Washington,Joshuafurt,3,6359,20,15261.6,10612.45,4649.15,UPI,Pending,Sanders Ltd,robertwaters@gray-powell.com,4,Yes,37
ORD17377,2024-09-29,2024-10-05,CUST447,Taylor Reynolds,Home Office,PROD11738,Keyboard,Electronics,South,Colorado,Cannonview,1,26588,15,22599.8,20099.16,2500.64,UPI,Delivered,Brown-Martinez,rmeyer@white.biz,47,No,0
ORD17378,2025-03-10,2025-03-15,CUST837,Amanda Herrera,Consumer,PROD18614,Calculater,Office Supplies,North,Vermont,Walkerstad,1,1137,25,852.75,349.36,503.39,Credit Card,Pending,Arnold PLC,theresacortez@collins.info,29,No,0
ORD17379,2024-11-12,2024-11-16,CUST467,James Liu,Consumer,PROD15211,Office Chair,Furniture,West,California,Robinsonview,2,11500,10,20700.0,13071.27,7628.73,Net Banking,Returned,Medina PLC,millerbeth@thomas.com,2,Yes,27
ORD17380,2025-10-26,2025-10-31,CUST422,Susan Hoffman,Corporate,PROD18324,Moniter,Electronics,North,Georgia,Matthewchester,2,15688,25,23532.0,21295.3,2236.7,Cash,Returned,"Smith, Jones and Hanson",davidbarber@jordan.com,48,No,0
ORD17381,2025-12-02,2025-12-05,CUST185,Lisa Pope,Corporate,PROD11129,Keyboard,Electronics,West,Massachusetts,South Ericland,2,17360,20,27776.0,24400.47,3375.53,UPI,Returned,"Conway, Hayes and Green",michellewarner@vega.com,33,No,0
ORD17382,2025-08-10,2025-08-12,CUST306,Brandon Holt,Consumer,PROD13152,Pen,Office Supplies,North,Missouri,Rhondachester,8,583,15,3964.4,2363.72,1600.68,Credit Card,Pending,Kim-Glover,jonespamela@parker.com,32,No,0
ORD17383,2026-01-04,2026-01-06,CUST928,Cheyenne Williams,Home Office,PROD17684,Juice Pack,Grocery,North,Georgia,Youngberg,5,650,25,2437.5,1838.61,598.89,UPI,Pending,"Holmes, Lee and Smith",austin04@carter.net,19,No,0
ORD17384,2026-03-15,2026-03-17,CUST684,Caitlin Levine,Home Office,PROD17572,Notebook,Office Supplies,South,Oklahoma,Cunninghamland,8,470,20,3008.0,1902.87,1105.13,Cash,Cancelled,Garza-Hill,frederickwalsh@williams.com,11,No,0
ORD17385,2025-03-17,2025-03-21,CUST169,Kyle Green,Corporate,PROD17823,Office Chair,Furniture,South,California,East Teresa,7,10801,5,71826.65,48587.42,23239.23,Net Banking,Cancelled,"Castillo, Jenkins and Smith",michael57@anthony-lawson.com,39,No,0
ORD17386,2025-09-17,2025-09-18,CUST816,Darlene Lloyd,Corporate,PROD15496,Calculater,Office Supplies,South,Tennessee,North Taylor,6,240,5,1368.0,671.33,696.67,Cash,Delivered,"Steele, Armstrong and Watkins",russelljames@smith.info,27,No,0
ORD17387,2025-04-24,2025-05-01,CUST879,Kirsten Myers,Consumer,PROD17920,Study Table,Furniture,East,California,Port Annemouth,5,15405,5,73173.75,54391.18,18782.57,Credit Card,Delivered,"Thomas, Williams and Anderson",marcusmoran@rasmussen-salazar.com,31,No,0
ORD17388,2025-03-21,2025-03-23,CUST768,Michael Lowe,Home Office,PROD19033,Pen,Office Supplies,North,New Mexico,West Ashley,6,1143,5,6515.1,3568.81,2946.29,UPI,Returned,Reyes LLC,mark34@washington.info,36,No,0
ORD17389,2025-01-31,2025-02-02,CUST217,Kenneth Salas,Corporate,PROD15045,Rice Bag,Grocery,South,Texas,Danielton,1,524,10,471.6,393.82,77.78,Net Banking,Delivered,Pitts-Kaufman,hancockkendra@adams.org,45,No,0
ORD17390,2024-11-15,2024-11-21,CUST484,Michael Wang Jr.,Consumer,PROD19278,Office Chair,Furniture,West,Louisiana,East Bradleyfort,7,9356,20,52393.6,33332.68,19060.92,Credit Card,Delivered,Mckee LLC,elizabethwarren@lopez-martinez.biz,9,Yes,30
ORD17391,2024-07-16,2024-07-18,CUST207,David Choi,Corporate,PROD11001,Stapler,Office Supplies,South,Wisconsin,Nicholasberg,8,812,5,6171.2,3792.72,2378.48,Cash,Pending,Castro-Burton,pdavis@yates.info,8,Yes,30
ORD17392,2025-02-12,2025-02-17,CUST122,Hannah Walton,Consumer,PROD19595,Headphones,Electronics,East,Massachusetts,Melindahaven,9,45315,20,326268.0,306462.59,19805.41,Credit Card,Returned,"Jacobson, Cordova and Baker",codyallen@gray.com,33,No,0
ORD17393,2025-07-25,2025-07-30,CUST918,Paul Smith,Home Office,PROD19086,Juice Pack,Grocery,East,Massachusetts,North Aprilhaven,5,551,15,2341.75,2010.92,330.83,Net Banking,Delivered,"Hoffman, Glover and Velasquez",wyatt77@lutz.com,4,Yes,25
ORD17394,2025-02-18,2025-02-22,CUST191,Dennis Flores,Consumer,PROD15326,File Folder,Office Supplies,West,Minnesota,New Jessicaland,5,1676,20,6704.0,2845.75,3858.25,Cash,Cancelled,Bailey-Johnson,coconnell@giles-graham.com,37,No,0
ORD17395,2025-02-26,2025-03-02,CUST229,Rhonda Oneill,Consumer,PROD18220,Rice Bag,Grocery,South,South Carolina,Lake Courtney,6,382,10,2062.8,1704.91,357.89,UPI,Pending,Bradshaw-Reeves,dave87@fields.net,25,No,0
ORD17396,2025-10-05,2025-10-09,CUST928,Mikayla Martinez,Corporate,PROD17575,Keyboard,Electronics,South,Washington,Joelport,4,47450,15,161330.0,151018.09,10311.91,Cash,Pending,Gonzales Group,dunlapchristopher@watts.biz,49,No,0
ORD17397,2025-03-12,2025-03-19,CUST622,Morgan Salazar,Home Office,PROD16631,File Folder,Office Supplies,West,New Hampshire,Port Charles,2,1711,25,2566.5,1472.79,1093.71,Credit Card,Delivered,Henry LLC,peter71@ali-owens.info,28,No,0
ORD17398,2025-07-03,2025-07-08,CUST284,Jennifer Johnston,Home Office,PROD12708,Office Chair,Furniture,North,Michigan,New Patriciaborough,10,10805,10,97245.0,66838.77,30406.23,UPI,Pending,"Williams, Romero and Perry",thomasbarnes@chavez.org,4,Yes,22
ORD17399,2025-03-03,2025-03-10,CUST324,Larry Mullins,Home Office,PROD13872,Notebook,Office Supplies,North,Mississippi,Madisonton,2,431,25,646.5,324.49,322.01,Net Banking,Cancelled,"Brown, Mccarthy and Johnson",jbrown@novak.biz,14,No,0
ORD17400,2026-03-08,2026-03-12,CUST550,Joshua Moore,Home Office,PROD12872,BookSelf,Furniture,South,Iowa,South Ronald,7,19857,0,138999.0,74181.67,64817.33,Cash,Delivered,"Jenkins, Foster and Flores",samanthareeves@brown.com,9,Yes,46
ORD17401,2025-10-19,2025-10-26,CUST589,Robert Spence,Consumer,PROD16211,Study Table,Furniture,West,New Jersey,Taylorbury,1,10496,20,8396.8,5871.15,2525.65,Net Banking,Returned,Kim Group,taylortravis@carter-tate.com,48,No,0
ORD17402,2026-03-30,2026-04-04,CUST716,Barbara Blankenship,Corporate,PROD13570,Keyboard,Electronics,East,Alaska,West Anthony,8,47505,20,304032.0,258394.47,45637.53,Credit Card,Delivered,"Young, Reed and Jones",cooperethan@moore.info,45,No,0
ORD17403,2025-01-20,2025-01-24,CUST799,Kaitlin Richards,Home Office,PROD17046,Juice Pack,Grocery,South,Kansas,North Nicoleshire,1,213,5,202.35,161.45,40.9,Credit Card,Delivered,Cook-Chang,melanie45@martin.info,49,No,0
ORD17404,2024-12-16,2024-12-18,CUST854,Amanda Johnston,Corporate,PROD12685,Moniter,Electronics,East,Connecticut,Scottmouth,6,26455,5,150793.5,138150.07,12643.43,Net Banking,Returned,Chambers Inc,omiller@todd.com,31,No,0
ORD17405,2024-09-27,2024-10-04,CUST842,James Nelson,Home Office,PROD14682,Pen,Office Supplies,West,North Carolina,Lisafort,9,125,20,900.0,541.38,358.62,Credit Card,Returned,Bates-Espinoza,michael76@knapp-kim.net,22,No,0
ORD17406,2024-04-06,2024-04-08,CUST184,Dylan Adams,Corporate,PROD12933,Headphones,Electronics,North,Pennsylvania,East Annettestad,6,20912,20,100377.6,88097.44,12280.16,Cash,Returned,"Peterson, Williams and Mcclure",reynoldscurtis@carlson-estrada.org,45,No,0
ORD17407,2025-02-06,2025-02-11,CUST179,Scott Schmidt,Home Office,PROD12888,Cooking Oil,Grocery,South,Wyoming,Cardenasview,1,249,5,236.55,181.51,55.04,Cash,Pending,"Cohen, Gallagher and Joyce",angiesalazar@everett.info,43,No,0
ORD17408,2025-07-14,2025-07-21,CUST889,John Brooks,Consumer,PROD11571,Pen,Office Supplies,West,South Dakota,Lake Emilytown,7,1879,20,10522.4,6262.21,4260.19,UPI,Pending,Martin Inc,brownmatthew@miller.org,3,Yes,32
ORD17409,2026-03-04,2026-03-10,CUST554,Susan Davis,Corporate,PROD16906,Snacks,Grocery,West,Delaware,South Charles,7,975,10,6142.5,4703.01,1439.49,Cash,Pending,"Nash, Martin and Shaw",howardrodriguez@maxwell.com,6,Yes,24
ORD17410,2025-10-13,2025-10-14,CUST428,Michael Cole,Corporate,PROD16623,Laptop,Electronics,North,South Carolina,Port Yvonne,7,16215,20,90804.0,85091.16,5712.84,Cash,Pending,Graves-Duncan,williamwilson@brooks.info,11,No,0
ORD17411,2026-01-16,2026-01-21,CUST741,Troy Valencia,Corporate,PROD17521,Juice Pack,Grocery,South,Illinois,East Cindy,7,341,20,1909.6,1717.16,192.44,Credit Card,Delivered,Grant-Rodriguez,stephaniechavez@shaw.com,45,No,0
ORD17412,2024-07-08,2024-07-12,CUST960,Christina Greer,Consumer,PROD15239,Dining Table,Furniture,North,Kentucky,Henrytown,6,12282,15,62638.2,38749.55,23888.65,UPI,Delivered,Baker Ltd,ndiaz@blackburn-hunt.org,44,No,0
ORD17413,2024-06-26,2024-06-30,CUST912,John Martin,Consumer,PROD16453,Mouse,Electronics,South,Iowa,North Kimberly,1,14597,0,14597.0,13843.01,753.99,Net Banking,Cancelled,Hoffman LLC,jared23@serrano.com,6,Yes,22
ORD17414,2026-03-16,2026-03-17,CUST188,Sarah Harrington,Corporate,PROD19324,Rice Bag,Grocery,South,Wyoming,North Christopher,4,402,5,1527.6,1204.59,323.01,Cash,Pending,"Villegas, Watson and Valencia",johndiaz@smith.com,21,No,0
ORD17415,2024-04-07,2024-04-08,CUST286,Lisa Smith,Corporate,PROD16189,Keyboard,Electronics,North,Louisiana,Freemanside,3,11322,15,28871.1,25509.48,3361.62,Net Banking,Pending,"Warner, Hoffman and Mendoza",ryanadams@watson-obrien.com,17,No,0
ORD17416,2025-06-25,2025-06-30,CUST906,Jessica Cook,Consumer,PROD15186,Sofa,Furniture,West,Nebraska,Herreraland,8,12305,0,98440.0,77544.8,20895.2,Credit Card,Cancelled,Jackson Inc,rwebb@willis.com,33,No,0
ORD17417,2025-01-08,2025-01-10,CUST989,Marie Gallagher,Corporate,PROD17113,Calculater,Office Supplies,North,New Jersey,Aaronfort,1,1144,0,1144.0,665.78,478.22,UPI,Pending,Nicholson-Sampson,justin78@powell-nichols.org,10,No,0
ORD17418,2024-04-30,2024-05-04,CUST853,Joshua Ramirez,Consumer,PROD15899,Stapler,Office Supplies,East,New Jersey,Andersonland,6,1435,15,7318.5,3563.24,3755.26,UPI,Delivered,"Dickerson, Mueller and Knox",emilysanchez@perez-wade.com,33,No,0
ORD17419,2024-09-07,2024-09-11,CUST827,Jesse Fisher,Consumer,PROD13635,Calculater,Office Supplies,North,Colorado,South Adam,6,852,15,4345.2,2395.68,1949.52,Net Banking,Cancelled,"Grant, Carter and West",jeremy63@gordon-watson.com,44,No,0
ORD17420,2025-10-22,2025-10-27,CUST565,Alexandra Bryant,Consumer,PROD12690,Pen,Office Supplies,West,Vermont,Williamsfort,3,583,15,1486.65,605.28,881.37,UPI,Returned,Barnes-Brooks,sean74@griffin-lopez.biz,31,No,0
ORD17421,2026-02-28,2026-03-03,CUST143,Michael Fitzpatrick,Corporate,PROD16343,Cooking Oil,Grocery,West,Virginia,Port Angela,10,275,25,2062.5,1649.4,413.1,Cash,Pending,Davenport Ltd,npalmer@taylor-simon.com,11,No,0
ORD17422,2025-09-15,2025-09-19,CUST629,Kevin Davis,Consumer,PROD19594,Mouse,Electronics,West,Kansas,Nicolefurt,10,21510,0,215100.0,181419.55,33680.45,Cash,Cancelled,Smith-Jones,rrios@mack.com,16,No,0
ORD17423,2024-05-20,2024-05-27,CUST285,Aaron Travis,Corporate,PROD13963,Pen,Office Supplies,North,West Virginia,West Kaylee,2,704,25,1056.0,703.59,352.41,Cash,Cancelled,Campbell PLC,moodyjoshua@villanueva.com,34,No,0
ORD17424,2025-07-20,2025-07-23,CUST713,Mr. Matthew Reid DDS,Consumer,PROD18367,Snacks,Grocery,North,Alabama,Lake Michael,9,882,25,5953.5,5058.79,894.71,Net Banking,Returned,Davenport-Cervantes,felicia88@barrera.net,36,No,0
ORD17425,2024-10-21,2024-10-27,CUST701,Sarah Quinn,Corporate,PROD11216,Notebook,Office Supplies,West,Idaho,Richardsonburgh,7,1272,15,7568.4,4775.1,2793.3,UPI,Delivered,Bell Ltd,kennethallen@juarez.biz,14,No,0
ORD17426,2025-09-15,2025-09-21,CUST353,Tracy Barber,Home Office,PROD13450,Sofa,Furniture,South,Oregon,North Thomasfort,6,7514,0,45084.0,32720.26,12363.74,Credit Card,Delivered,"Kramer, Frank and Jimenez",walkerrobert@hinton.com,29,No,0
ORD17427,2025-05-02,2025-05-06,CUST474,Christopher Smith,Home Office,PROD18745,Rice Bag,Grocery,North,Wyoming,South Patriciaside,3,262,15,668.1,526.04,142.06,UPI,Delivered,"Jackson, Reed and Allen",henry65@avila.com,4,Yes,44
ORD17428,2025-06-17,2025-06-19,CUST210,Christine Hall,Consumer,PROD11817,Headphones,Electronics,South,Nebraska,Robertoton,5,44066,10,198297.0,162218.36,36078.64,Net Banking,Pending,Santos-Brooks,timothyyang@adams.org,10,No,0
ORD17429,2025-10-19,2025-10-24,CUST401,Sylvia Miller,Home Office,PROD15219,Snacks,Grocery,South,California,South Samanthaton,7,513,25,2693.25,2111.77,581.48,Cash,Cancelled,Vega-Young,franciscogomez@zimmerman.com,17,No,0
ORD17430,2024-04-13,2024-04-14,CUST321,Jennifer Parker,Consumer,PROD18730,Juice Pack,Grocery,North,North Dakota,West Barbara,5,428,10,1926.0,1503.72,422.28,UPI,Delivered,"Guzman, Salazar and Johnson",dennishorn@perez-washington.net,36,No,0
ORD17431,2025-03-15,2025-03-17,CUST896,Erin Chang,Consumer,PROD19978,Headphones,Electronics,South,Colorado,West Vanessa,2,13299,5,25268.1,22490.32,2777.78,UPI,Returned,Williamson-Conner,williamestes@martinez-simmons.com,14,No,0
ORD17432,2024-05-26,2024-05-30,CUST620,Kristin Reyes,Corporate,PROD19553,Study Table,Furniture,North,North Dakota,Castroborough,6,14097,25,63436.5,43543.22,19893.28,Credit Card,Delivered,Martin-Hill,badams@white.com,7,Yes,42
ORD17433,2025-10-26,2025-11-02,CUST592,Alexandra Oliver,Corporate,PROD13024,Mouse,Electronics,South,Montana,Lake Sethstad,10,13480,0,134800.0,115871.79,18928.21,UPI,Returned,Lyons Ltd,karengarcia@davis.net,33,No,0
ORD17434,2025-09-28,2025-09-29,CUST378,Meghan Smith,Consumer,PROD13358,Juice Pack,Grocery,South,Louisiana,Reyeston,7,263,15,1564.85,1206.88,357.97,UPI,Cancelled,Gibson and Sons,perezeric@orr.com,1,Yes,46
ORD17435,2026-01-26,2026-02-02,CUST174,Robert Schultz,Home Office,PROD16304,Juice Pack,Grocery,South,South Dakota,North Rachel,3,503,15,1282.65,1088.76,193.89,Cash,Delivered,Evans-Moore,sarnold@tran.info,13,No,0
ORD17436,2026-02-01,2026-02-06,CUST190,Jordan Harrell,Home Office,PROD18662,Notebook,Office Supplies,South,Alaska,East Tracey,10,1405,0,14050.0,8545.38,5504.62,UPI,Returned,"Oneal, Anderson and Zavala",gfigueroa@watson.com,3,Yes,38
ORD17437,2024-08-22,2024-08-26,CUST742,Julia Carter,Consumer,PROD13432,Sugar,Grocery,East,Illinois,Lopezmouth,5,396,5,1881.0,1627.64,253.36,UPI,Delivered,Santos LLC,milleraimee@nguyen.net,48,No,0
ORD17438,2025-04-09,2025-04-14,CUST309,Robin Mills,Consumer,PROD15962,Dining Table,Furniture,North,Colorado,Peterborough,6,18696,10,100958.4,79054.07,21904.33,Net Banking,Delivered,Orozco and Sons,brownjustin@haney-russo.info,17,No,0
ORD17439,2024-11-28,2024-12-03,CUST112,David Holland,Home Office,PROD17651,Juice Pack,Grocery,West,Nevada,Port Ashleyshire,9,510,20,3672.0,3018.58,653.42,Cash,Returned,Barnett-Owens,danielwashington@munoz.com,42,No,0
ORD17440,2025-02-26,2025-03-04,CUST422,Catherine Barnes,Consumer,PROD14219,Stapler,Office Supplies,South,North Dakota,Scottfort,9,1670,10,13527.0,7715.14,5811.86,UPI,Returned,Martin Group,kimberly79@barker.biz,19,No,0
ORD17441,2024-12-16,2024-12-20,CUST584,Monique Robertson,Home Office,PROD16225,File Folder,Office Supplies,West,Rhode Island,Bradleyfurt,6,1841,25,8284.5,4712.45,3572.05,Cash,Cancelled,Barry and Sons,lamkaitlyn@howard.com,1,Yes,29
ORD17442,2024-09-19,2024-09-20,CUST855,Vincent Larsen,Home Office,PROD12166,Cooking Oil,Grocery,North,Arizona,Jamesfurt,9,893,15,6831.45,5881.15,950.3,Cash,Pending,Salinas Group,katrinamurphy@young.net,33,No,0
ORD17443,2025-08-09,2025-08-12,CUST293,Kevin Jones,Home Office,PROD16499,Headphones,Electronics,West,Rhode Island,Port Renee,5,16818,15,71476.5,63893.69,7582.81,Net Banking,Delivered,Diaz and Sons,joshuawhite@le.net,41,No,0
ORD17444,2024-10-02,2024-10-04,CUST343,Michael Brown,Home Office,PROD19979,Keyboard,Electronics,West,Kentucky,West Mindy,5,23994,25,89977.5,78548.55,11428.95,Cash,Cancelled,Banks LLC,qlyons@eaton.com,42,No,0
ORD17445,2024-12-16,2024-12-17,CUST938,Krista Harris,Home Office,PROD13348,Juice Pack,Grocery,South,Tennessee,South Johnstad,9,619,5,5292.45,4350.29,942.16,Net Banking,Cancelled,Silva-Brown,luismiller@pearson.org,1,Yes,45
ORD17446,2026-02-06,2026-02-08,CUST670,Wendy Cobb,Corporate,PROD17683,Calculater,Office Supplies,North,Georgia,Lake David,9,373,10,3021.3,2002.04,1019.26,Net Banking,Cancelled,Cruz LLC,brooke15@johnson.com,5,Yes,21
ORD17447,2025-09-01,2025-09-03,CUST662,Jasmin Nguyen,Home Office,PROD19413,Study Table,Furniture,North,Kansas,Lake Raymondchester,10,10295,0,102950.0,60294.44,42655.56,Credit Card,Returned,"Mccarty, Andrews and Cruz",mary25@smith-odonnell.com,44,No,0
ORD17448,2026-03-11,2026-03-18,CUST688,Ryan Ritter,Home Office,PROD18103,Snacks,Grocery,South,Missouri,Port Cherylstad,9,581,25,3921.75,2995.96,925.79,Cash,Delivered,Bradford Group,hernandezsamuel@morris-russell.com,7,Yes,47
ORD17449,2025-07-25,2025-07-29,CUST211,Patricia Lopez,Consumer,PROD11896,BookSelf,Furniture,East,Maryland,West Christopher,10,17219,5,163580.5,121601.19,41979.31,Net Banking,Returned,Atkinson Inc,rothjose@hester.info,17,No,0
ORD17450,2025-06-26,2025-06-27,CUST752,Jessica Figueroa,Consumer,PROD16083,Laptop,Electronics,South,Illinois,South Brianborough,9,18034,25,121729.5,107565.94,14163.56,Cash,Delivered,Lam Group,cooperpamela@thomas-davis.net,11,No,0
ORD17451,2026-02-21,2026-02-24,CUST323,Jessica Owens,Home Office,PROD14379,Dining Table,Furniture,West,Delaware,West Amandaburgh,7,19952,20,111731.2,81879.83,29851.37,UPI,Cancelled,Maynard and Sons,anthony03@walsh.com,5,Yes,43
ORD17452,2025-01-09,2025-01-14,CUST609,Mitchell Turner,Home Office,PROD19056,Office Chair,Furniture,North,Colorado,Stanleytown,1,5768,10,5191.2,3859.05,1332.15,Net Banking,Cancelled,Davis-Howard,monicagonzalez@burton.com,33,No,0
ORD17453,2024-07-24,2024-07-28,CUST185,Sarah Trujillo,Corporate,PROD17515,Stapler,Office Supplies,East,New Mexico,Dianaland,4,154,5,585.2,289.9,295.3,Cash,Cancelled,"Dillon, Ochoa and Davis",tdelgado@love.biz,1,Yes,47
ORD17454,2025-07-21,2025-07-28,CUST927,Sarah Bradley,Consumer,PROD16226,Sofa,Furniture,North,California,South Michaelmouth,9,9009,15,68918.85,45089.23,23829.62,Net Banking,Cancelled,Andrews-Harmon,heatherbennett@ortega.com,16,No,0
ORD17455,2026-03-05,2026-03-10,CUST770,Eric Adams,Corporate,PROD14905,File Folder,Office Supplies,East,Hawaii,South Robertstad,5,1684,10,7578.0,4081.44,3496.56,Cash,Delivered,Hopkins Inc,jameskelsey@walters.biz,48,No,0
ORD17456,2025-11-20,2025-11-27,CUST798,Daniel Walters,Home Office,PROD16500,Calculater,Office Supplies,North,California,Douglasbury,2,773,10,1391.4,638.09,753.31,Net Banking,Delivered,"Barker, Jones and Casey",nfernandez@kennedy-olson.net,19,No,0
ORD17457,2025-04-27,2025-04-30,CUST245,Brittany Dawson,Consumer,PROD17787,Mouse,Electronics,North,Florida,Cruzborough,6,44016,5,250891.2,229351.75,21539.45,Cash,Cancelled,"Alexander, Kelly and Brown",webbkatrina@rivas.com,12,No,0
ORD17458,2024-05-11,2024-05-16,CUST215,Allison Foster,Corporate,PROD11452,Keyboard,Electronics,East,Illinois,Ashleyport,2,21608,5,41055.2,33998.23,7056.97,Credit Card,Delivered,"Williams, Schmidt and Romero",benjamincarroll@blackwell.com,50,No,0
